transaction_id,truck_id,payment_method_id,total,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method
3461,3,2,499.0,2026-01-10 12:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3462,3,2,499.0,2026-01-10 12:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3463,3,1,799.0,2026-01-10 12:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3464,3,1,799.0,2026-01-10 12:11:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3465,3,2,799.0,2026-01-10 12:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3466,3,2,499.0,2026-01-10 12:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3467,3,1,1299.0,2026-01-10 12:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3468,3,1,799.0,2026-01-10 12:17:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3469,3,2,499.0,2026-01-10 12:18:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3470,3,2,299.0,2026-01-10 12:19:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3471,3,1,499.0,2026-01-10 12:20:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3472,3,2,499.0,2026-01-10 12:22:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3473,3,2,499.0,2026-01-10 12:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3474,3,2,299.0,2026-01-10 12:24:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3475,3,2,299.0,2026-01-10 12:25:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3476,3,1,799.0,2026-01-10 12:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3477,3,2,199.0,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3478,3,2,499.0,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3479,3,2,199.0,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3480,3,1,199.0,2026-01-10 12:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3481,3,2,199.0,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3482,3,1,799.0,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3483,3,1,299.0,2026-01-10 12:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3484,3,2,1299.0,2026-01-10 12:31:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3485,3,2,1299.0,2026-01-10 12:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3486,3,2,799.0,2026-01-10 12:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3487,3,1,799.0,2026-01-10 12:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3488,3,2,499.0,2026-01-10 12:36:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3489,3,2,499.0,2026-01-10 12:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3490,3,1,799.0,2026-01-10 12:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3491,3,2,499.0,2026-01-10 12:41:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3492,3,2,499.0,2026-01-10 12:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3493,3,2,299.0,2026-01-10 12:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3494,3,2,499.0,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3495,3,2,799.0,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3496,3,1,499.0,2026-01-10 12:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3497,3,1,499.0,2026-01-10 12:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3498,3,2,799.0,2026-01-10 12:55:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3499,3,2,499.0,2026-01-10 12:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3500,3,2,799.0,2026-01-10 12:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3501,3,2,1299.0,2026-01-10 12:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3502,3,1,799.0,2026-01-10 13:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3503,3,1,799.0,2026-01-10 13:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3504,3,1,799.0,2026-01-10 13:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3505,3,2,799.0,2026-01-10 13:06:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3506,3,2,499.0,2026-01-10 13:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3507,3,2,1299.0,2026-01-10 13:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3508,3,1,1299.0,2026-01-10 13:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3509,3,2,1299.0,2026-01-10 13:11:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3510,3,2,799.0,2026-01-10 13:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3511,3,2,499.0,2026-01-10 13:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3512,3,2,199.0,2026-01-10 13:19:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3513,3,2,799.0,2026-01-10 13:21:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3514,3,1,1299.0,2026-01-10 13:22:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3515,3,1,499.0,2026-01-10 13:24:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3516,3,1,299.0,2026-01-10 13:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3517,3,2,799.0,2026-01-10 13:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3518,3,1,799.0,2026-01-10 13:31:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3519,3,1,799.0,2026-01-10 13:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3520,3,2,799.0,2026-01-10 13:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3521,3,2,199.0,2026-01-10 13:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3522,3,2,299.0,2026-01-10 13:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3523,3,1,499.0,2026-01-10 13:43:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3524,3,2,199.0,2026-01-10 13:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3525,3,1,499.0,2026-01-10 13:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3526,3,1,499.0,2026-01-10 13:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3527,3,2,1299.0,2026-01-10 13:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3528,3,1,799.0,2026-01-10 13:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3529,3,1,799.0,2026-01-10 14:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3530,3,2,199.0,2026-01-10 14:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3531,3,1,299.0,2026-01-10 14:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3532,3,2,799.0,2026-01-10 14:21:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3533,3,2,799.0,2026-01-10 14:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3534,3,1,799.0,2026-01-10 14:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3535,3,1,299.0,2026-01-10 14:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3536,3,1,499.0,2026-01-10 14:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3537,3,1,1299.0,2026-01-10 14:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3538,3,1,799.0,2026-01-10 15:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3539,3,2,799.0,2026-01-10 15:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3540,3,1,299.0,2026-01-10 15:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3541,3,1,799.0,2026-01-10 15:20:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3542,3,1,799.0,2026-01-10 15:22:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3543,3,2,799.0,2026-01-10 15:26:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3544,3,2,299.0,2026-01-10 15:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3545,3,1,1299.0,2026-01-10 15:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3546,3,2,1299.0,2026-01-10 15:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3547,3,2,199.0,2026-01-10 15:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3548,3,2,799.0,2026-01-10 15:44:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3549,3,1,799.0,2026-01-10 15:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3550,3,1,299.0,2026-01-10 15:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3551,3,1,1299.0,2026-01-10 15:56:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3552,3,1,799.0,2026-01-10 16:00:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3553,3,2,499.0,2026-01-10 16:01:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3554,3,2,499.0,2026-01-10 16:01:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3555,3,1,199.0,2026-01-10 16:01:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3556,3,1,499.0,2026-01-10 16:01:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3557,3,1,799.0,2026-01-10 16:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3558,3,2,799.0,2026-01-10 16:02:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3559,3,2,199.0,2026-01-10 16:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3560,3,1,799.0,2026-01-10 16:03:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3561,3,1,499.0,2026-01-10 16:04:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3562,3,2,499.0,2026-01-10 16:05:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3563,3,2,799.0,2026-01-10 16:05:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3564,3,2,1299.0,2026-01-10 16:05:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3565,3,2,299.0,2026-01-10 16:06:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3566,3,1,499.0,2026-01-10 16:07:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3567,3,1,799.0,2026-01-10 16:08:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3568,3,1,299.0,2026-01-10 16:09:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3569,3,1,499.0,2026-01-10 16:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3570,3,1,299.0,2026-01-10 16:10:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3571,3,1,799.0,2026-01-10 16:11:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3572,3,1,499.0,2026-01-10 16:12:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3573,3,2,499.0,2026-01-10 16:13:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3574,3,1,299.0,2026-01-10 16:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3575,3,1,499.0,2026-01-10 16:14:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3576,3,2,299.0,2026-01-10 16:15:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3577,3,1,299.0,2026-01-10 16:16:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3578,3,2,499.0,2026-01-10 16:17:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3579,3,1,799.0,2026-01-10 16:18:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3580,3,2,1299.0,2026-01-10 16:18:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3581,3,1,299.0,2026-01-10 16:18:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3582,3,1,299.0,2026-01-10 16:20:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3583,3,2,299.0,2026-01-10 16:20:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3584,3,2,299.0,2026-01-10 16:21:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3585,3,2,299.0,2026-01-10 16:21:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3586,3,2,1299.0,2026-01-10 16:22:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3587,3,1,799.0,2026-01-10 16:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3588,3,1,799.0,2026-01-10 16:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3589,3,1,299.0,2026-01-10 16:23:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3590,3,2,299.0,2026-01-10 16:24:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3591,3,1,799.0,2026-01-10 16:24:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3592,3,2,299.0,2026-01-10 16:25:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3593,3,1,799.0,2026-01-10 16:26:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3594,3,1,1299.0,2026-01-10 16:26:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3595,3,2,1299.0,2026-01-10 16:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3596,3,2,299.0,2026-01-10 16:27:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3597,3,2,799.0,2026-01-10 16:28:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3598,3,2,299.0,2026-01-10 16:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3599,3,2,299.0,2026-01-10 16:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3600,3,2,199.0,2026-01-10 16:29:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3601,3,1,499.0,2026-01-10 16:30:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3602,3,2,499.0,2026-01-10 16:30:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3603,3,1,199.0,2026-01-10 16:30:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3604,3,2,499.0,2026-01-10 16:30:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3605,3,2,799.0,2026-01-10 16:31:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3606,3,2,499.0,2026-01-10 16:32:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3607,3,2,799.0,2026-01-10 16:32:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3608,3,1,799.0,2026-01-10 16:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3609,3,2,299.0,2026-01-10 16:33:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3610,3,1,499.0,2026-01-10 16:34:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3611,3,1,799.0,2026-01-10 16:34:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3612,3,1,499.0,2026-01-10 16:35:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3613,3,2,299.0,2026-01-10 16:36:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3614,3,1,499.0,2026-01-10 16:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3615,3,1,299.0,2026-01-10 16:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3616,3,2,799.0,2026-01-10 16:37:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3617,3,2,799.0,2026-01-10 16:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3618,3,2,799.0,2026-01-10 16:38:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3619,3,2,299.0,2026-01-10 16:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3620,3,1,499.0,2026-01-10 16:39:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3621,3,1,299.0,2026-01-10 16:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3622,3,2,1299.0,2026-01-10 16:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3623,3,1,1299.0,2026-01-10 16:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3624,3,1,799.0,2026-01-10 16:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3625,3,2,1299.0,2026-01-10 16:40:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3626,3,1,499.0,2026-01-10 16:41:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3627,3,1,499.0,2026-01-10 16:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3628,3,2,499.0,2026-01-10 16:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3629,3,1,799.0,2026-01-10 16:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3630,3,2,1299.0,2026-01-10 16:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3631,3,1,299.0,2026-01-10 16:42:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3632,3,2,799.0,2026-01-10 16:43:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3633,3,1,1299.0,2026-01-10 16:44:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3634,3,1,299.0,2026-01-10 16:45:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3635,3,1,199.0,2026-01-10 16:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3636,3,1,299.0,2026-01-10 16:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3637,3,2,299.0,2026-01-10 16:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3638,3,2,799.0,2026-01-10 16:46:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3639,3,2,1299.0,2026-01-10 16:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3640,3,1,499.0,2026-01-10 16:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3641,3,1,799.0,2026-01-10 16:47:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3642,3,1,799.0,2026-01-10 16:48:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3643,3,1,199.0,2026-01-10 16:49:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3644,3,2,299.0,2026-01-10 16:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3645,3,2,799.0,2026-01-10 16:50:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3646,3,1,499.0,2026-01-10 16:51:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3647,3,2,199.0,2026-01-10 16:52:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3648,3,2,299.0,2026-01-10 16:53:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3649,3,1,799.0,2026-01-10 16:54:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3650,3,2,199.0,2026-01-10 16:55:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3651,3,2,199.0,2026-01-10 16:56:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3652,3,2,299.0,2026-01-10 16:57:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3653,3,1,199.0,2026-01-10 16:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3654,3,2,499.0,2026-01-10 16:58:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3655,3,1,499.0,2026-01-10 16:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,cash
3656,3,2,499.0,2026-01-10 16:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3657,3,2,799.0,2026-01-10 16:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3658,3,2,799.0,2026-01-10 16:59:00,Cupcakes by Michelle,"Handcrafted cupcakes made with high-quality, organic ingredients.",1,5,card
3659,4,2,399.0,2026-01-04 09:12:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,1,4,card
3660,4,2,499.0,2026-01-04 09:22:00,Hartmann's Jellied Eels,A taste of history with this classic English dish.,1,4,card
